variable_id,variable,pooling,rank,feature_id,train_effect,val_effect,test_effect,val_same_direction,test_same_direction,p_unadjusted,p_maxT,train_fwer_significant,holdout_direction_survival,full_survival,target_train_abs_effect,max_other_variable_abs_effect,mean_other_variable_abs_effect,target_rank_among_40_variables,specificity_ratio_vs_max_other,specificity_margin,specificity_z_vs_other_variables,target_share_of_feature_abs_effect,trainval_candidate,test_descriptive_same_direction
12,optionality_vs_obligatoriness_of_marking,final,15,3428,-0.21770641207695007,0.0,0.1414213627576828,False,False,0.0004997501249375312,0.0024987506246876563,True,False,False,0.21770641207695007,0.27626273036003113,0.08900646261202219,4,0.7880411946744706,-0.058556318283081055,1.7020825017596017,0.05901568553695287,False,False
12,optionality_vs_obligatoriness_of_marking,final,16,9531,0.2097460925579071,-0.6982147097587585,-0.10113593190908432,False,False,0.0004997501249375312,0.0024987506246876563,True,False,False,0.2097460925579071,0.7930421233177185,0.25764628652578747,19,0.2644829150820227,-0.5832960307598114,-0.21283984856174598,0.020447171866702366,False,False
12,optionality_vs_obligatoriness_of_marking,final,17,4359,0.20176807045936584,0.0,0.1414213627576828,False,True,0.0004997501249375312,0.0029985007496251873,True,False,False,0.20176807045936584,0.46537771821022034,0.12960097217598024,10,0.43355765126731577,-0.2636096477508545,0.6690717584331909,0.0383866368675014,False,True
12,optionality_vs_obligatoriness_of_marking,final,18,11328,-0.20099040865898132,0.0,0.1414213627576828,False,False,0.0004997501249375312,0.0034982508745627187,True,False,False,0.20099040865898132,0.08923215419054031,0.0035543939433036707,1,2.2524437573231726,0.11175825446844101,12.226558073964503,0.5918240325130663,False,False
12,optionality_vs_obligatoriness_of_marking,final,19,2993,-0.19479046761989594,0.9574986696243286,0.16515186429023743,False,False,0.0009995002498750624,0.0079960019990005,True,False,False,0.19479046761989594,0.8524878621101379,0.3439478837431241,26,0.22849647048080762,-0.657697394490242,-0.624292464835586,0.014313611026832488,False,False
12,optionality_vs_obligatoriness_of_marking,final,20,8793,-0.1932690143585205,-0.42350196838378906,0.038775473833084106,True,False,0.0004997501249375312,0.0079960019990005,True,False,False,0.1932690143585205,0.7092878222465515,0.2681418036898741,24,0.2724831983529239,-0.516018807888031,-0.40468772746646386,0.018145963308244025,True,False
12,optionality_vs_obligatoriness_of_marking,final,21,12455,0.1915772259235382,0.1414213627576828,0.19097042083740234,True,True,0.0004997501249375312,0.00849575212393803,True,True,True,0.1915772259235382,0.10640070587396622,0.027031656727045536,1,1.800525892661514,0.08517652004957199,4.643147358056331,0.15377701514563702,True,True
12,optionality_vs_obligatoriness_of_marking,final,22,7700,-0.19106726348400116,-0.9255083799362183,-0.1936735212802887,True,True,0.0004997501249375312,0.008995502248875561,True,True,True,0.19106726348400116,0.8583455681800842,0.17068136171199,10,0.22259946409359746,-0.6672783046960831,0.09368161174629847,0.027902642830669063,True,True
12,optionality_vs_obligatoriness_of_marking,final,23,9465,0.18833930790424347,-0.4445542097091675,0.5503806471824646,False,True,0.0004997501249375312,0.009995002498750625,True,False,False,0.18833930790424347,0.887403666973114,0.4411808497344072,31,0.2122363417165704,-0.6990643590688705,-0.9721987083470955,0.010827587595956133,False,True
12,optionality_vs_obligatoriness_of_marking,final,24,14795,0.18600071966648102,-0.8673157691955566,0.33013716340065,False,True,0.0014992503748125937,0.014992503748125937,True,False,False,0.18600071966648102,0.8592251539230347,0.3676904901736774,28,0.2164749470115514,-0.6732244342565536,-0.6922763256416714,0.012804737580370082,False,True
12,optionality_vs_obligatoriness_of_marking,final,25,661,-0.1838528960943222,-0.7588459253311157,0.5117822885513306,True,False,0.001999000499750125,0.017991004497751123,True,False,False,0.1838528960943222,0.6956459879875183,0.33921313929395414,29,0.2642908882809815,-0.5117930918931961,-0.7389403324005182,0.013706898527737765,True,False
13,redundancy_cumulative_exponence,mean,1,14465,0.8983970880508423,0.7192783355712891,0.5336946845054626,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.8983970880508423,0.814154863357544,0.3709627110988666,1,1.1034719909992143,0.08424222469329834,1.881946479684048,0.05846677281842404,True,True
13,redundancy_cumulative_exponence,mean,2,4441,0.8568889498710632,0.6745253801345825,0.628472626209259,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.8568889498710632,0.8899081945419312,0.3636882146104024,3,0.9628958977191303,-0.03301924467086792,1.837096482929024,0.056971236677336785,True,True
13,redundancy_cumulative_exponence,mean,3,10612,0.7677280902862549,0.7307533025741577,0.17411084473133087,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.7677280902862549,0.34067755937576294,0.13653057227388787,1,2.253532905698261,0.42705053091049194,6.452959667390534,0.12601364297778586,True,True
13,redundancy_cumulative_exponence,mean,4,2084,0.7664673924446106,0.7610178589820862,0.06763815134763718,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.7664673924446106,0.8128283023834229,0.35473910470803577,3,0.9429634649742509,-0.046360909938812256,1.6858991559108463,0.05249311961262337,True,True
13,redundancy_cumulative_exponence,mean,5,2734,-0.7426938414573669,-0.2611806094646454,-0.6940221786499023,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.7426938414573669,0.8092123866081238,0.3185374438762665,4,0.917798409599766,-0.06651854515075684,1.651656723648343,0.056411465229694306,True,True
13,redundancy_cumulative_exponence,mean,6,3017,0.7401263117790222,0.3834615647792816,-0.1471710503101349,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.7401263117790222,0.3957898020744324,0.08723463549111517,1,1.8699984383120458,0.34433650970458984,8.55648968684837,0.17867619539643673,True,False
13,redundancy_cumulative_exponence,mean,7,2993,0.7382706999778748,0.7540760636329651,0.15309780836105347,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.7382706999778748,0.8404539823532104,0.318355427768368,2,0.8784189443790487,-0.1021832823753357,1.7213635412921953,0.05612462141061646,True,True
13,redundancy_cumulative_exponence,mean,8,223,0.7206318974494934,0.5097212791442871,0.396383136510849,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.7206318974494934,0.6025052070617676,0.28459508549899626,1,1.1960592024819061,0.11812669038772583,2.306546263634883,0.06096798969447858,True,True
13,redundancy_cumulative_exponence,mean,9,16054,-0.7147306799888611,-0.8798406720161438,-0.4938172399997711,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.7147306799888611,0.48162564635276794,0.12087725688560078,1,1.4839963058473733,0.23310503363609314,5.052199087607415,0.1316518865691582,True,True
13,redundancy_cumulative_exponence,mean,10,105,0.7070627212524414,0.6412005424499512,-0.5453463792800903,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.7070627212524414,0.871849000453949,0.2817512474109371,2,0.810992179705766,-0.16478627920150757,1.9685701966209237,0.06045668012014362,True,False
13,redundancy_cumulative_exponence,mean,11,4814,0.7049897313117981,0.9284691214561462,0.45542576909065247,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.7049897313117981,0.2650524079799652,0.10006777816064034,1,2.6598125883281427,0.4399373233318329,7.721555703993019,0.15300474650133253,True,True
13,redundancy_cumulative_exponence,mean,12,308,0.693824052810669,0.9321281313896179,0.5818033814430237,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.693824052810669,0.4271150231361389,0.14576915061722198,1,1.624443101336473,0.26670902967453003,5.4761605435807885,0.10876995306243503,True,True
13,redundancy_cumulative_exponence,mean,13,9749,-0.6812930107116699,-0.8364554643630981,-0.774949848651886,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6812930107116699,0.2357785999774933,0.0732329115510369,1,2.8895455769807104,0.44551441073417664,8.995451402065378,0.19259838440274668,True,True
13,redundancy_cumulative_exponence,mean,14,790,-0.667447030544281,-0.5764360427856445,-0.6347160935401917,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.667447030544281,0.29607975482940674,0.05007609792441004,1,2.2542812186832775,0.37136727571487427,8.98462105143722,0.25471044428217715,True,True
13,redundancy_cumulative_exponence,mean,15,11451,0.6670545935630798,0.49920231103897095,0.3094058632850647,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6670545935630798,0.40570157766342163,0.09492557333447994,1,1.6442001468293082,0.2613530158996582,6.372962037883203,0.15267369975820227,True,True
13,redundancy_cumulative_exponence,mean,16,1943,0.6598095893859863,0.952210009098053,0.35457444190979004,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6598095893859863,0.3511243164539337,0.0989411191489452,1,1.8791338522194063,0.3086852729320526,7.7185649980598825,0.14602360442383658,True,True
13,redundancy_cumulative_exponence,mean,17,5997,0.6543901562690735,0.8372747302055359,-0.4434605538845062,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.6543901562690735,0.3087072968482971,0.08036010207918783,1,2.11977547323946,0.34568285942077637,7.663920794754678,0.17273367637995674,True,False
13,redundancy_cumulative_exponence,mean,18,3241,0.6487137079238892,0.8099122643470764,0.340020090341568,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6487137079238892,0.47691595554351807,0.13735228507087016,1,1.360226472575407,0.1717977523803711,5.038744958303672,0.10802078157188583,True,True
13,redundancy_cumulative_exponence,mean,19,10358,-0.6477004885673523,-0.666897177696228,-0.09678453207015991,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6477004885673523,0.4207233488559723,0.12430453472114049,1,1.539492615108181,0.22697713971138,4.39187231411705,0.11785849751140016,True,True
13,redundancy_cumulative_exponence,mean,20,11858,-0.6468531489372253,-0.6946097612380981,0.0,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.6468531489372253,0.3339402675628662,0.12467264934466818,1,1.9370324928408085,0.31291288137435913,5.126336585420944,0.11741568262958203,True,False
13,redundancy_cumulative_exponence,mean,21,1551,-0.646514356136322,-0.7128958106040955,0.27693456411361694,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.646514356136322,0.5226640701293945,0.15182497378629753,1,1.236959632553786,0.12385028600692749,3.191925385012029,0.09843864740184248,True,False
13,redundancy_cumulative_exponence,mean,22,12565,-0.6423293352127075,-0.2642000913619995,-0.6537319421768188,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6423293352127075,0.6846875548362732,0.25272974965329736,2,0.938134964883808,-0.042358219623565674,2.2754389419802794,0.06118127531050528,True,True
13,redundancy_cumulative_exponence,mean,23,13634,0.6420921087265015,0.7072622179985046,0.1669372022151947,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6420921087265015,0.7012379765510559,0.21811142969781008,2,0.9156550703151369,-0.05914586782455444,2.9046797015944077,0.07018598345043947,True,True
13,redundancy_cumulative_exponence,mean,24,11765,0.6389086842536926,0.7067969441413879,0.14108258485794067,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6389086842536926,0.3849157691001892,0.1195755256101107,1,1.659866224102115,0.2539929151535034,5.9863139173116195,0.12049528609317113,True,True
13,redundancy_cumulative_exponence,mean,25,11745,0.6320487260818481,0.6974450945854187,0.4713018536567688,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6320487260818481,0.2305428385734558,0.08567593378934245,1,2.741567380677774,0.40150588750839233,7.725812788070378,0.15906959090481726,True,True
13,redundancy_cumulative_exponence,final,1,16084,0.6644747853279114,0.6714550256729126,0.6889638304710388,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6644747853279114,0.686457633972168,0.29699376865457267,2,0.9679763942356451,-0.021982848644256592,2.180677952462134,0.05425510010704211,True,True
13,redundancy_cumulative_exponence,final,2,14168,-0.6415088176727295,-0.5650780200958252,0.11647333949804306,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.6415088176727295,0.8737818002700806,0.3448190195903851,7,0.7341750737706405,-0.23227298259735107,1.208298520868234,0.04553114501895851,True,False
13,redundancy_cumulative_exponence,final,3,14004,-0.5990613698959351,-0.5235280394554138,-0.21941958367824554,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5990613698959351,0.8895617127418518,0.39268613611467373,13,0.6734343006394441,-0.29050034284591675,0.754118599386209,0.037644094526605054,True,True
13,redundancy_cumulative_exponence,final,4,4253,0.5764994025230408,0.7733826041221619,0.7252679467201233,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5764994025230408,0.8075404763221741,0.3015414237161167,7,0.7138953642901266,-0.2310410737991333,1.3644211477730543,0.046730760902669255,True,True
13,redundancy_cumulative_exponence,final,5,5159,-0.5690451860427856,-0.41679102182388306,0.03171391785144806,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.5690451860427856,0.8962443470954895,0.34060541081887025,9,0.6349219249046569,-0.32719916105270386,0.9164064741505777,0.04107841683929413,True,False
13,redundancy_cumulative_exponence,final,6,13627,-0.5184792280197144,-0.5886126756668091,-0.5069045424461365,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5184792280197144,0.8320904970169067,0.27734784715068644,6,0.6231043737171531,-0.3136112689971924,1.1472034633802959,0.04574125782575485,True,True
13,redundancy_cumulative_exponence,final,7,11483,0.5176386833190918,0.5264227390289307,0.5974559783935547,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5176386833190918,0.7352381348609924,0.24341348146360056,5,0.7040422126865862,-0.21759945154190063,1.5154424383891842,0.05170820723699593,True,True
13,redundancy_cumulative_exponence,final,8,6051,-0.5016834139823914,-0.5769721269607544,-0.8273449540138245,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5016834139823914,0.7173817753791809,0.26528278883928674,8,0.6993255630409909,-0.21569836139678955,1.226087861346943,0.04624785445236984,True,True
13,redundancy_cumulative_exponence,final,9,8686,0.49695295095443726,0.4257107973098755,0.7160683274269104,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.49695295095443726,0.7252227067947388,0.3401751724573282,11,0.6852418523281164,-0.2282697558403015,0.7314089319994623,0.03610583590372822,True,True
13,redundancy_cumulative_exponence,final,10,105,0.4812796413898468,0.3156137764453888,0.32204538583755493,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.4812796413898468,0.8573086857795715,0.3057111020749196,9,0.5613843057617077,-0.37602904438972473,0.7615986547078821,0.03880031857788868,True,True
13,redundancy_cumulative_exponence,final,11,12897,0.4774664044380188,0.03363091126084328,-0.347910612821579,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.4774664044380188,0.8939337730407715,0.4151827958651269,16,0.5341183193178697,-0.4164673686027527,0.2545856704548803,0.028642950938165806,True,False
13,redundancy_cumulative_exponence,final,12,5219,-0.45771893858909607,-0.5052073001861572,-0.046106111258268356,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.45771893858909607,0.7958799600601196,0.2896359441563105,10,0.5751105211325093,-0.33816102147102356,0.8401963681771155,0.0389431343942606,True,True
13,redundancy_cumulative_exponence,final,13,164,-0.44631239771842957,-0.6562548875808716,0.14084148406982422,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.44631239771842957,0.9021463394165039,0.42304480629853713,18,0.49472283843339476,-0.45583394169807434,0.09692142343451589,0.026338791473391156,True,False
13,redundancy_cumulative_exponence,final,14,9465,-0.4337080419063568,-0.5412130951881409,0.3781353235244751,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.4337080419063568,0.887403666973114,0.434889343734353,21,0.48873816736154757,-0.4536956250667572,-0.004488119196918443,0.024933785023778812,True,False
13,redundancy_cumulative_exponence,final,15,16335,-0.4331683814525604,0.44621121883392334,0.6442054510116577,False,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.4331683814525604,0.698752760887146,0.33483647225567925,13,0.6199165222654777,-0.26558437943458557,0.4829273184099048,0.03210607012013941,False,False
13,redundancy_cumulative_exponence,final,16,7918,-0.421512633562088,-0.1932108849287033,0.2689151167869568,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.421512633562088,0.8988211750984192,0.35095362890607273,15,0.46896161910730816,-0.4773085415363312,0.2981182382849737,0.02987607003131262,True,False
13,redundancy_cumulative_exponence,final,17,4923,-0.4200901389122009,-0.12237938493490219,0.1559247225522995,True,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.4200901389122009,0.7814890742301941,0.2917850118321486,12,0.5375508791674545,-0.36139893531799316,0.5512198464509996,0.0356017474621715,True,False
13,redundancy_cumulative_exponence,final,18,7247,0.3973385691642761,-0.17498019337654114,0.5006794929504395,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False,0.3973385691642761,0.736851692199707,0.27238653658722073,12,0.5392381850655864,-0.3395131230354309,0.5644292069837822,0.036054778643843065,False,True
13,redundancy_cumulative_exponence,final,19,15659,0.38972264528274536,0.649700403213501,0.3527395725250244,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.38972264528274536,0.8661643862724304,0.38716809396655893,20,0.4499407404175676,-0.47644174098968506,0.011473510611277504,0.025160800747680876,True,True
13,redundancy_cumulative_exponence,final,20,12998,0.3829176723957062,0.5444965958595276,0.16069135069847107,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.3829176723957062,0.8506332635879517,0.3495065357106236,16,0.4501560058685786,-0.4677155911922455,0.16218565387063666,0.027324576810011953,True,True
13,redundancy_cumulative_exponence,final,21,14465,0.37752464413642883,-0.1385459452867508,-0.0704447478055954,False,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.37752464413642883,0.791212797164917,0.27527767818612164,10,0.47714678717176917,-0.41368815302848816,0.48776600979664186,0.033970360429782145,False,False
13,redundancy_cumulative_exponence,final,22,661,-0.3580223619937897,-0.30489858984947205,-0.5622761249542236,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.3580223619937897,0.6956459879875183,0.33474725555294216,21,0.5146617218760033,-0.33762362599372864,0.10995307319784016,0.026691862302741412,True,True
13,redundancy_cumulative_exponence,final,23,2375,0.3480018079280853,-0.008838015608489513,0.5641598701477051,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False,0.3480018079280853,0.7361955046653748,0.2616936657577753,15,0.4727029786554642,-0.38819369673728943,0.4023431321560659,0.0329732804528802,False,True
13,redundancy_cumulative_exponence,final,24,5697,-0.34190475940704346,0.1680254340171814,0.11623024940490723,False,False,0.0004997501249375312,0.0004997501249375312,True,False,False,0.34190475940704346,0.792143702507019,0.3327647112787534,18,0.43161961437674107,-0.4502389430999756,0.03807417060888559,0.025669048691613013,False,False
13,redundancy_cumulative_exponence,final,25,15059,-0.33879125118255615,-0.3874629735946655,-0.7632682919502258,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.33879125118255615,0.8713855743408203,0.38891423628546107,23,0.3887960291732424,-0.5325943231582642,-0.1930165302778454,0.021848413298205246,True,True
14,definiteness_and_specificity,mean,1,14043,0.6710959076881409,0.5501485466957092,0.39015406370162964,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6710959076881409,0.8789437413215637,0.3769103686940164,6,0.7635254409788428,-0.20784783363342285,1.1137171046062602,0.04366100836454908,True,True
14,definiteness_and_specificity,mean,2,4549,-0.5726279616355896,-0.5412835478782654,-0.8689028024673462,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5726279616355896,0.9344288110733032,0.45411523966453016,13,0.6128106869670017,-0.3618008494377136,0.4859600942445385,0.03132003122725555,True,True
14,definiteness_and_specificity,mean,3,6944,0.5670731663703918,0.6397079229354858,0.44885313510894775,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5670731663703918,0.8313592672348022,0.21165789699611756,4,0.6821036208046892,-0.2642861008644104,1.9017104387804993,0.06428139293505869,True,True
14,definiteness_and_specificity,mean,4,3973,-0.5475464463233948,-0.6267436742782593,-0.5054528117179871,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5475464463233948,0.430826872587204,0.11824427047979323,1,1.2709199011548786,0.1167195737361908,4.68916509444777,0.10613271935681248,True,True
14,definiteness_and_specificity,mean,5,11483,0.5473949313163757,0.3854867219924927,0.30380260944366455,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5473949313163757,0.6900145411491394,0.2601115283293602,6,0.7933092691130144,-0.14261960983276367,1.4348186908288152,0.05119790596052745,True,True
14,definiteness_and_specificity,mean,6,2352,0.5144590139389038,0.5430028438568115,0.080478735268116,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5144590139389038,0.7376364469528198,0.1882587993183197,2,0.6974425085204734,-0.22317743301391602,2.087898401181796,0.06548152442327364,True,True
14,definiteness_and_specificity,mean,7,9331,0.5139158964157104,-0.07235424220561981,0.36866524815559387,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False,0.5139158964157104,0.8517549633979797,0.2743878989265515,5,0.6033611995232776,-0.3378390669822693,1.1104482740289454,0.0458237969015856,False,True
14,definiteness_and_specificity,mean,8,11776,0.5134446620941162,0.46187499165534973,0.8438020348548889,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5134446620941162,0.903210461139679,0.44292283077270556,17,0.5684662481059477,-0.38976579904556274,0.2641710889976142,0.028865581816480097,True,True
14,definiteness_and_specificity,mean,9,7918,0.5114176869392395,0.49956071376800537,0.6727837920188904,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5114176869392395,0.9098673462867737,0.38327279701255834,14,0.5620793943494813,-0.3984496593475342,0.49619445193551404,0.03308207573941439,True,True
14,definiteness_and_specificity,mean,10,14259,-0.5091310739517212,-0.43616983294487,-0.4582653343677521,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5091310739517212,0.49127575755119324,0.1896594146039719,1,1.0363447943972024,0.017855316400527954,2.4206010380257172,0.06439929761741758,True,True
14,definiteness_and_specificity,mean,11,13819,-0.5076863169670105,-0.48264071345329285,-0.5278450846672058,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5076863169670105,0.37354034185409546,0.08552421212721711,1,1.3591204485359505,0.13414597511291504,5.477411029908889,0.13210228096268223,True,True
14,definiteness_and_specificity,mean,12,5942,-0.4844042658805847,-0.517991304397583,-0.7817711234092712,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.4844042658805847,0.9497239589691162,0.468140354535232,21,0.5100474314730191,-0.4653196930885315,0.05930935711803111,0.025846089889350478,True,True
14,definiteness_and_specificity,mean,13,10074,0.48002463579177856,0.4086216986179352,0.15505065023899078,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.48002463579177856,0.787714958190918,0.2718467471094277,9,0.6093887526196187,-0.3076903223991394,0.9646525198481511,0.04331551763914266,True,True
14,definiteness_and_specificity,mean,14,13797,-0.4794757664203644,-0.5612707734107971,-0.7934139370918274,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.4794757664203644,0.9300375580787659,0.48234052163286084,21,0.5155445199555662,-0.4505617916584015,-0.01043897958390722,0.024855208561227863,True,True
14,definiteness_and_specificity,mean,15,9938,-0.47918716073036194,-0.4706738293170929,-0.8245355486869812,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.47918716073036194,0.9234161972999573,0.45992694795131683,21,0.5189286934011896,-0.44422903656959534,0.07169417199617746,0.026019676513656675,True,True
14,definiteness_and_specificity,mean,16,4723,-0.4784596562385559,-0.5610104203224182,-0.7765770554542542,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.4784596562385559,0.9480920433998108,0.48275187611579895,22,0.5046552806442963,-0.4696323871612549,-0.0156291146166463,0.02478323000842287,True,True
14,definiteness_and_specificity,mean,17,12995,-0.47435131669044495,-0.43731576204299927,-0.4210645258426666,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.47435131669044495,0.4424326717853546,0.12477220950695948,1,1.0721435077936008,0.03191864490509033,3.6784872991558966,0.08882205870630389,True,True
14,definiteness_and_specificity,mean,18,4230,-0.47361692786216736,-0.4035395681858063,-0.5053220987319946,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.47361692786216736,0.8461209535598755,0.21831949405037823,6,0.5597508557961176,-0.37250402569770813,1.1599642356515425,0.05269390966980828,True,True
14,definiteness_and_specificity,mean,19,15695,-0.4726139307022095,-0.38736703991889954,-0.47639989852905273,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.4726139307022095,0.424120157957077,0.1300229913292405,1,1.114339702641628,0.048493772745132446,2.966295623990829,0.08525534908113888,True,True
14,definiteness_and_specificity,mean,20,15238,0.4723600149154663,0.18441557884216309,0.13343699276447296,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.4723600149154663,0.537738561630249,0.13080392410763755,3,0.8784194562566312,-0.06537854671478271,2.5744023640332756,0.08474781716330422,True,True
14,definiteness_and_specificity,mean,21,12413,-0.4699302017688751,-0.5315975546836853,-0.7356869578361511,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.4699302017688751,0.9305619597434998,0.44375609969481444,20,0.5049961443710924,-0.46063175797462463,0.09568413413886609,0.026435595708494086,True,True
14,definiteness_and_specificity,mean,22,2039,-0.46885576844215393,-0.5175104737281799,-0.4956308901309967,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.46885576844215393,0.5630921125411987,0.10568424739325658,2,0.8326448870438582,-0.0942363440990448,2.688526968604407,0.10213517881102464,True,True
14,definiteness_and_specificity,mean,23,12270,0.46708494424819946,-0.17441639304161072,0.1508563607931137,False,True,0.0004997501249375312,0.0004997501249375312,True,False,False,0.46708494424819946,0.7132019996643066,0.1945008737130616,3,0.6549125555846019,-0.24611705541610718,1.6248196885277653,0.058004103154859356,False,True
14,definiteness_and_specificity,mean,24,8113,-0.4669291377067566,-0.20870853960514069,-0.0525948628783226,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.4669291377067566,0.8845422267913818,0.25405043548641676,5,0.5278765937500927,-0.41761308908462524,1.0347363000379914,0.045005668705556306,True,True
14,definiteness_and_specificity,mean,25,7486,0.46574538946151733,0.23043547570705414,0.3107600510120392,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.46574538946151733,0.8187344074249268,0.28582551134511447,8,0.5688601642214768,-0.3529890179634094,0.7997151309393312,0.04010572483364125,True,True
14,definiteness_and_specificity,final,1,7918,0.6377742290496826,0.5444838404655457,0.7903770804405212,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.6377742290496826,0.8988211750984192,0.3454084597910062,7,0.709567427558488,-0.2610469460487366,1.2586946552557556,0.04520430946572824,True,True
14,definiteness_and_specificity,final,2,8686,-0.5643243789672852,-0.24824309349060059,-0.3423709273338318,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5643243789672852,0.7252227067947388,0.3384476999441783,8,0.7781394234902341,-0.1608983278274536,1.0616402087801258,0.04100066894528661,True,True
14,definiteness_and_specificity,final,3,15659,0.5342804789543152,0.44652488827705383,0.48048409819602966,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5342804789543152,0.8661643862724304,0.3834614828467751,12,0.6168349650735588,-0.33188390731811523,0.6814102967123334,0.034493568277491636,True,True
14,definiteness_and_specificity,final,4,8182,0.5126150846481323,0.3093663156032562,0.8403551578521729,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5126150846481323,0.8864492177963257,0.40905257068478906,14,0.5782791324724401,-0.37383413314819336,0.41159164841006,0.031132363862677103,True,True
14,definiteness_and_specificity,final,5,10074,0.5010294318199158,0.6548195481300354,0.4763781428337097,True,True,0.0004997501249375312,0.0004997501249375312,True,True,True,0.5010294318199158,0.7858825325965881,0.3196687461593403,12,0.6375373049258316,-0.28485310077667236,0.7700004870411465,0.03863549979638583,True,True
