candidate_key,probe_family,variable_id,variable,representation,layer_idx,layer_name,hidden_dim,regularization_c,train_accuracy,train_balanced_accuracy,train_f1,train_auroc,train_n,train_positive_rate,val_accuracy,val_balanced_accuracy,val_f1,val_auroc,val_n,val_positive_rate,test_accuracy,test_balanced_accuracy,test_f1,test_auroc,test_n,test_positive_rate,suspiciously_high_test_auroc,possible_overfit,weak_signal
delta_direction_basis_to_changed|var=10|repr=final_token|layer=15,delta_direction_basis_to_changed,10,morphological_segmentation_type,final_token,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.74,0.74,0.74,0.862,100,0.5,0.94,0.94,0.94,0.9924,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=final_token|layer=16,sentence_basis_changed,10,morphological_segmentation_type,final_token,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.72,0.72,0.6956521739130435,0.8672,100,0.5,0.79,0.79,0.7341772151898734,0.8988,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=final_token|layer=16,delta_direction_basis_to_changed,10,morphological_segmentation_type,final_token,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.82,0.82,0.82,0.9012,100,0.5,0.96,0.96,0.96,0.9936,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=final_token|layer=17,sentence_basis_changed,10,morphological_segmentation_type,final_token,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.69,0.69,0.5633802816901409,0.84,100,0.5,0.77,0.77,0.7012987012987013,0.89,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=final_token|layer=17,delta_direction_basis_to_changed,10,morphological_segmentation_type,final_token,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.86,0.86,0.86,0.9572,100,0.5,0.98,0.98,0.98,0.994,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=final_token|layer=18,sentence_basis_changed,10,morphological_segmentation_type,final_token,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.61,0.61,0.36065573770491804,0.6756,100,0.5,0.72,0.72,0.6216216216216216,0.8544,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=final_token|layer=18,delta_direction_basis_to_changed,10,morphological_segmentation_type,final_token,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.86,0.86,0.86,0.9411999999999999,100,0.5,0.98,0.98,0.98,0.9972000000000001,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=final_token|layer=19,sentence_basis_changed,10,morphological_segmentation_type,final_token,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.5900000000000001,0.3880597014925373,0.6188,100,0.5,0.72,0.72,0.65,0.7856,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=final_token|layer=19,delta_direction_basis_to_changed,10,morphological_segmentation_type,final_token,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.78,0.78,0.78,0.8644000000000001,100,0.5,1.0,1.0,1.0,1.0,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=final_token|layer=20,sentence_basis_changed,10,morphological_segmentation_type,final_token,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.57,0.57,0.2711864406779661,0.6004,100,0.5,0.75,0.75,0.6753246753246753,0.7832,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=final_token|layer=20,delta_direction_basis_to_changed,10,morphological_segmentation_type,final_token,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.64,0.64,0.64,0.756,100,0.5,0.98,0.98,0.98,0.9995999999999999,100,0.5,True,True,False
sentence_basis_changed|var=10|repr=final_token|layer=21,sentence_basis_changed,10,morphological_segmentation_type,final_token,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.3939393939393939,0.6115999999999999,100,0.5,0.71,0.71,0.6741573033707865,0.7547999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=final_token|layer=21,delta_direction_basis_to_changed,10,morphological_segmentation_type,final_token,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.54,0.54,0.54,0.5964,100,0.5,0.96,0.96,0.96,0.984,100,0.5,True,True,False
sentence_basis_changed|var=10|repr=final_token|layer=22,sentence_basis_changed,10,morphological_segmentation_type,final_token,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.42857142857142855,0.5908,100,0.5,0.75,0.75,0.7058823529411765,0.7836000000000001,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=final_token|layer=22,delta_direction_basis_to_changed,10,morphological_segmentation_type,final_token,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.3,0.3,0.3,0.4212,100,0.5,0.9,0.9,0.9,0.9308,100,0.5,False,True,False
sentence_basis_changed|var=10|repr=final_token|layer=23,sentence_basis_changed,10,morphological_segmentation_type,final_token,23,layer_23,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.5900000000000001,0.3880597014925373,0.5848,100,0.5,0.65,0.65,0.5569620253164557,0.784,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=final_token|layer=23,delta_direction_basis_to_changed,10,morphological_segmentation_type,final_token,23,layer_23,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.32,0.32,0.32,0.3872,100,0.5,0.94,0.94,0.94,0.942,100,0.5,False,True,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=0,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.82,0.82,0.7954545454545454,0.9660000000000001,100,0.5,0.76,0.76,0.6842105263157895,0.9683999999999999,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=0,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,1.0,1.0,1.0,1.0,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=1,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,1,layer_1,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.88,0.88,0.8888888888888888,0.9812,100,0.5,0.79,0.79,0.7529411764705882,0.9556,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=1,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,1,layer_1,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.96,0.96,0.96,0.9984,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=2,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,2,layer_2,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.92,0.9199999999999999,0.9183673469387755,0.9708000000000001,100,0.5,0.76,0.76,0.7209302325581395,0.9368000000000001,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=2,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,2,layer_2,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.92,0.92,0.92,0.992,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=3,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,3,layer_3,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.81,0.81,0.7816091954022989,0.9496,100,0.5,0.74,0.74,0.6666666666666666,0.9312,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=3,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,3,layer_3,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.92,0.92,0.92,0.9888,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=4,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.72,0.72,0.6216216216216216,0.9352,100,0.5,0.7,0.7,0.6052631578947368,0.9124,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=4,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.92,0.92,0.92,0.9776,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=5,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,5,layer_5,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.71,0.71,0.5915492957746479,0.9372,100,0.5,0.71,0.71,0.6329113924050633,0.9208,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=5,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,5,layer_5,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.92,0.92,0.92,0.9808,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=6,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.7,0.7,0.5714285714285714,0.9472,100,0.5,0.7,0.7,0.6052631578947368,0.9132,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=6,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.92,0.92,0.92,0.9904,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=7,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.69,0.69,0.5507246376811594,0.9087999999999999,100,0.5,0.69,0.69,0.5866666666666667,0.9112,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=7,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.92,0.92,0.92,0.992,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=8,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.69,0.69,0.5507246376811594,0.9264,100,0.5,0.68,0.6799999999999999,0.5675675675675675,0.9,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=8,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.92,0.92,0.92,0.9816,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=9,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.69,0.69,0.5507246376811594,0.9216,100,0.5,0.72,0.72,0.631578947368421,0.9152,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=9,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.92,0.92,0.92,0.9887999999999999,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=10,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.69,0.69,0.5507246376811594,0.8964000000000001,100,0.5,0.7,0.7,0.5945945945945946,0.9048,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=10,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.98,0.98,0.98,0.9995999999999999,100,0.5,0.96,0.96,0.96,0.988,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=11,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.68,0.6799999999999999,0.5294117647058824,0.8964000000000001,100,0.5,0.72,0.72,0.6216216216216216,0.9068,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=11,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.98,0.98,0.98,0.9948,100,0.5,0.96,0.96,0.96,0.988,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=12,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.66,0.66,0.48484848484848486,0.868,100,0.5,0.7,0.7,0.5945945945945946,0.9144,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=12,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.9,0.9,0.9,0.966,100,0.5,0.96,0.96,0.96,0.9832,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=13,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,13,layer_13,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.68,0.6799999999999999,0.5294117647058824,0.89,100,0.5,0.71,0.71,0.6329113924050633,0.9088,100,0.5,False,False,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=13,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,13,layer_13,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.86,0.86,0.86,0.9643999999999999,100,0.5,0.94,0.94,0.94,0.9828,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=14,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.66,0.66,0.5,0.8480000000000001,100,0.5,0.71,0.71,0.6329113924050633,0.9044,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=14,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.96,0.96,0.96,0.988,100,0.5,0.96,0.96,0.96,0.984,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=15,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.62,0.62,0.40625,0.8124,100,0.5,0.69,0.6900000000000001,0.5974025974025974,0.8948,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=15,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.9,0.9,0.9,0.9772,100,0.5,0.96,0.96,0.96,0.9752000000000001,100,0.5,True,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=16,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.59,0.32786885245901637,0.8036,100,0.5,0.75,0.75,0.6987951807228916,0.8856,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=16,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,16,layer_16,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.8,0.8,0.8,0.9176,100,0.5,0.94,0.94,0.94,0.9564,100,0.5,False,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=17,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.61,0.61,0.4,0.7996000000000001,100,0.5,0.72,0.72,0.65,0.8855999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=17,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,17,layer_17,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.82,0.82,0.82,0.9284,100,0.5,0.9,0.9,0.9,0.9491999999999999,100,0.5,False,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=18,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.375,0.7807999999999999,100,0.5,0.72,0.72,0.6585365853658537,0.8828,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=18,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,18,layer_18,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.74,0.74,0.74,0.8795999999999999,100,0.5,0.9,0.9,0.9,0.9476,100,0.5,False,False,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=19,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.59,0.32786885245901637,0.754,100,0.5,0.73,0.73,0.6746987951807228,0.8603999999999998,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=19,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,19,layer_19,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.68,0.68,0.68,0.8432,100,0.5,0.9,0.9,0.9,0.9404,100,0.5,False,True,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=20,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.59,0.59,0.36923076923076925,0.7584,100,0.5,0.71,0.71,0.6419753086419753,0.8508,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=20,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,20,layer_20,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.62,0.62,0.62,0.802,100,0.5,0.9,0.9,0.9,0.9284,100,0.5,False,True,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=21,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.375,0.7592,100,0.5,0.72,0.72,0.6585365853658537,0.8483999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=21,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,21,layer_21,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.6,0.7808,100,0.5,0.88,0.88,0.88,0.9208000000000001,100,0.5,False,True,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=22,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6000000000000001,0.4117647058823529,0.7584,100,0.5,0.72,0.72,0.6585365853658537,0.8488,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=22,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.58,0.58,0.7355999999999999,100,0.5,0.88,0.88,0.88,0.9168000000000001,100,0.5,False,True,False
sentence_basis_changed|var=10|repr=mean_pooled|layer=23,sentence_basis_changed,10,morphological_segmentation_type,mean_pooled,23,layer_23,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.3939393939393939,0.7432000000000001,100,0.5,0.71,0.71,0.6419753086419753,0.8331999999999999,100,0.5,False,True,False
delta_direction_basis_to_changed|var=10|repr=mean_pooled|layer=23,delta_direction_basis_to_changed,10,morphological_segmentation_type,mean_pooled,23,layer_23,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.48,0.48,0.48,0.5408,100,0.5,0.9,0.9,0.9,0.9116,100,0.5,False,True,False
sentence_basis_changed|var=11|repr=final_token|layer=0,sentence_basis_changed,11,agreement_indexing_density,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.69,0.69,0.6593406593406593,0.7536,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=0,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.5,0.5,0.5,0.7316,100,0.5,False,False,False
sentence_basis_changed|var=11|repr=final_token|layer=1,sentence_basis_changed,11,agreement_indexing_density,final_token,1,layer_1,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.97,0.97,0.970873786407767,1.0,100,0.5,0.69,0.69,0.6736842105263158,0.7983999999999999,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=1,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,1,layer_1,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.5,0.5,0.5,0.73,100,0.5,False,False,False
sentence_basis_changed|var=11|repr=final_token|layer=2,sentence_basis_changed,11,agreement_indexing_density,final_token,2,layer_2,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.9,0.9,0.9090909090909091,0.9987999999999999,100,0.5,0.73,0.73,0.7272727272727273,0.7896,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=2,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,2,layer_2,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.52,0.52,0.52,0.7464,100,0.5,False,False,False
sentence_basis_changed|var=11|repr=final_token|layer=3,sentence_basis_changed,11,agreement_indexing_density,final_token,3,layer_3,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.97,0.97,0.970873786407767,1.0,100,0.5,0.73,0.73,0.7216494845360825,0.8103999999999999,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=3,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,3,layer_3,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.56,0.56,0.56,0.7624,100,0.5,False,False,False
sentence_basis_changed|var=11|repr=final_token|layer=4,sentence_basis_changed,11,agreement_indexing_density,final_token,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.99,0.99,0.9900990099009901,1.0,100,0.5,0.71,0.71,0.6881720430107527,0.7832,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=4,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.52,0.52,0.52,0.7544,100,0.5,False,False,False
sentence_basis_changed|var=11|repr=final_token|layer=5,sentence_basis_changed,11,agreement_indexing_density,final_token,5,layer_5,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.7,0.7,0.6808510638297872,0.7872000000000001,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=5,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,5,layer_5,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.52,0.52,0.52,0.7616,100,0.5,False,False,False
sentence_basis_changed|var=11|repr=final_token|layer=6,sentence_basis_changed,11,agreement_indexing_density,final_token,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.99,0.99,0.9900990099009901,1.0,100,0.5,0.68,0.6799999999999999,0.6595744680851063,0.782,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=6,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.54,0.54,0.54,0.7652,100,0.5,False,False,False
sentence_basis_changed|var=11|repr=final_token|layer=7,sentence_basis_changed,11,agreement_indexing_density,final_token,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.99,0.99,0.9900990099009901,1.0,100,0.5,0.69,0.69,0.6666666666666666,0.7711999999999999,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=7,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.56,0.56,0.56,0.768,100,0.5,False,False,False
sentence_basis_changed|var=11|repr=final_token|layer=8,sentence_basis_changed,11,agreement_indexing_density,final_token,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.69,0.69,0.6666666666666666,0.756,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=8,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,8,layer_8,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.56,0.56,0.56,0.7648,100,0.5,False,False,False
sentence_basis_changed|var=11|repr=final_token|layer=9,sentence_basis_changed,11,agreement_indexing_density,final_token,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.99,0.99,0.9900990099009901,1.0,100,0.5,0.69,0.69,0.6666666666666666,0.7604,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=9,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,9,layer_9,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.54,0.54,0.54,0.762,100,0.5,False,False,False
sentence_basis_changed|var=11|repr=final_token|layer=10,sentence_basis_changed,11,agreement_indexing_density,final_token,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.99,0.99,0.9900990099009901,1.0,100,0.5,0.7,0.7,0.6666666666666666,0.7492,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=10,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.54,0.54,0.54,0.758,100,0.5,False,False,False
sentence_basis_changed|var=11|repr=final_token|layer=11,sentence_basis_changed,11,agreement_indexing_density,final_token,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.99,0.99,0.9900990099009901,1.0,100,0.5,0.69,0.69,0.6436781609195402,0.748,100,0.5,False,False,False
delta_direction_basis_to_changed|var=11|repr=final_token|layer=11,delta_direction_basis_to_changed,11,agreement_indexing_density,final_token,11,layer_11,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.54,0.54,0.54,0.7595999999999999,100,0.5,False,False,False
