candidate_key,probe_family,variable_id,variable,representation,layer_idx,layer_name,hidden_dim,regularization_c,train_accuracy,train_balanced_accuracy,train_f1,train_auroc,train_n,train_positive_rate,val_accuracy,val_balanced_accuracy,val_f1,val_auroc,val_n,val_positive_rate,test_accuracy,test_balanced_accuracy,test_f1,test_auroc,test_n,test_positive_rate,suspiciously_high_test_auroc,possible_overfit,weak_signal,selected_by,val_auroc_ci_lower,val_auroc_ci_upper,val_auroc_bootstrap_valid_samples,test_auroc_ci_lower,test_auroc_ci_upper,test_auroc_bootstrap_valid_samples
sentence_basis_changed|var=23|repr=mean_pooled|layer=14,sentence_basis_changed,23,aspect_and_event_structure,mean_pooled,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.69,0.69,0.743801652892562,0.7084,100,0.5,0.44,0.44,0.5254237288135594,0.4696,100,0.5,False,True,True,validation_auroc_then_validation_balanced_accuracy,0.605144267362505,0.8085125811688311,1000.0,0.3514833113746158,0.5892532195905259,1000.0
sentence_basis_changed|var=24|repr=final_token|layer=21,sentence_basis_changed,24,modality_and_mood,final_token,21,layer_21,1024,1.0,0.935,0.935,0.9336734693877551,0.991040625,800,0.5,0.58,0.58,0.27586206896551724,0.7656000000000001,100,0.5,0.61,0.6100000000000001,0.5806451612903226,0.6376000000000001,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.6742335191804542,0.8566842679100626,1000.0,0.5343076023359419,0.7450999318646377,1000.0
sentence_basis_changed|var=25|repr=mean_pooled|layer=10,sentence_basis_changed,25,epistemic_modality,mean_pooled,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.56,0.56,0.3125,0.8031999999999999,100,0.5,0.64,0.64,0.47058823529411764,0.7236,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.7139222756410257,0.8828099999999999,1000.0,0.6186460160987471,0.818546875,1000.0
sentence_basis_changed|var=26|repr=final_token|layer=6,sentence_basis_changed,26,evidentiality,final_token,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.73,0.73,0.7272727272727273,0.772,100,0.5,0.5,0.5,0.46808510638297873,0.48279999999999995,100,0.5,False,True,True,validation_auroc_then_validation_balanced_accuracy,0.6699290235834463,0.8735761099054826,1000.0,0.3696793050699301,0.5970078088053403,1000.0
sentence_basis_changed|var=27|repr=final_token|layer=0,sentence_basis_changed,27,mirativity_stance_and_affect_marking,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.74,0.74,0.7111111111111111,0.8324000000000001,100,0.5,False,False,False,validation_auroc_then_validation_balanced_accuracy,0.9999999999999999,1.0,1000.0,0.7398836051330684,0.9078818181818181,1000.0
sentence_basis_changed|var=28|repr=mean_pooled|layer=4,sentence_basis_changed,28,negation_and_polarity_structure,mean_pooled,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.64,0.64,0.6949152542372882,0.7568,100,0.5,0.65,0.65,0.7244094488188977,0.8272,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.6480879583709145,0.8547302777923229,1000.0,0.7392357723457054,0.9002080094400448,1000.0
sentence_basis_changed|var=29|repr=mean_pooled|layer=1,sentence_basis_changed,29,quantifier_scope_and_distributivity,mean_pooled,1,layer_1,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.7142857142857143,0.922,100,0.5,0.76,0.76,0.7333333333333333,0.86,100,0.5,False,False,False,validation_auroc_then_validation_balanced_accuracy,0.8676773119122256,0.9690902674306994,1000.0,0.7838735494197678,0.9255137499999998,1000.0
sentence_basis_changed|var=30|repr=final_token|layer=15,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.58,0.3225806451612903,0.7192,100,0.5,0.57,0.5700000000000001,0.24561403508771928,0.7072,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.6199605378515096,0.8157291666666666,1000.0,0.6019862327282749,0.8012120673076923,1000.0
sentence_basis_changed|var=31|repr=final_token|layer=0,sentence_basis_changed,31,subordination_and_embedding,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,0.9999999999999999,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.25,0.25,0.4,0.5,100,0.5,False,False,True,validation_auroc_then_validation_balanced_accuracy,0.9999999999999999,1.0,1000.0,0.35897435897435903,0.6458639705882353,1000.0
sentence_basis_changed|var=32|repr=mean_pooled|layer=6,sentence_basis_changed,32,quotation_and_reported_speech_structure,mean_pooled,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.88,0.88,0.8666666666666667,0.9812,100,0.5,0.95,0.95,0.9514563106796117,0.998,100,0.5,True,False,False,validation_auroc_then_validation_balanced_accuracy,0.9485893562126865,0.9987999999999999,1000.0,0.9927999279711884,1.0,1000.0
sentence_basis_changed|var=33|repr=final_token|layer=6,sentence_basis_changed,33,discourse_relation_marking,final_token,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.57,0.57,0.4266666666666667,0.6624,100,0.5,0.5,0.5,0.4791666666666667,0.4592,100,0.5,False,True,True,validation_auroc_then_validation_balanced_accuracy,0.5484663639162561,0.7637743981147307,1000.0,0.3428973993443531,0.5666737247783729,1000.0
sentence_basis_changed|var=34|repr=mean_pooled|layer=7,sentence_basis_changed,34,topic_comment_structure,mean_pooled,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.71,0.71,0.6666666666666666,0.8872,100,0.5,0.58,0.58,0.27586206896551724,0.8855999999999999,100,0.5,False,False,False,validation_auroc_then_validation_balanced_accuracy,0.8153230862375329,0.9466544031623172,1000.0,0.8119147659063626,0.9467563587935174,1000.0
sentence_basis_changed|var=35|repr=final_token|layer=0,sentence_basis_changed,35,focus_and_given_new_marking,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.5800000000000001,0.5531914893617021,0.6275999999999999,100,0.5,0.87,0.87,0.8505747126436781,0.8976,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.51521375,0.7426842153963151,1000.0,0.8231226790233002,0.962668956242473,1000.0
sentence_basis_changed|var=36|repr=final_token|layer=12,sentence_basis_changed,36,genericity_and_kind_level_reference,final_token,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.75,0.75,0.7524752475247525,0.8364,100,0.5,0.75,0.75,0.6835443037974683,0.8064,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.7475996135265701,0.9104869332877046,1000.0,0.7205450939277975,0.8912280126823914,1000.0
sentence_basis_changed|var=37|repr=mean_pooled|layer=3,sentence_basis_changed,37,social_deixis_honorifics_status_encoding,mean_pooled,3,layer_3,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.87,0.87,0.8539325842696629,0.9456,100,0.5,0.66,0.6599999999999999,0.7068965517241379,0.5544,100,0.5,False,False,True,validation_auroc_then_validation_balanced_accuracy,0.9009510325869479,0.981593824800422,1000.0,0.4278260758848995,0.6716022212708997,1000.0
sentence_basis_changed|var=38|repr=mean_pooled|layer=22,sentence_basis_changed,38,speech_act_force_and_request_directness,mean_pooled,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.82,0.8200000000000001,0.8235294117647058,0.8936,100,0.5,0.65,0.6499999999999999,0.6236559139784946,0.7192,100,0.5,False,False,False,validation_auroc_then_validation_balanced_accuracy,0.8287263463077539,0.9537536592207263,1000.0,0.6069668750000001,0.8209134615384615,1000.0
sentence_basis_changed|var=39|repr=final_token|layer=0,sentence_basis_changed,39,deixis_and_perspective_anchoring,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6000000000000001,0.6666666666666666,0.62,100,0.5,0.55,0.55,0.4827586206896552,0.5972000000000001,100,0.5,False,True,True,validation_auroc_then_validation_balanced_accuracy,0.5017937339677342,0.7254134492014389,1000.0,0.48642318505249543,0.7079414333435331,1000.0
sentence_basis_changed|var=40|repr=final_token|layer=0,sentence_basis_changed,40,orthographic_and_tokenization_interface,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.5,0.5,0.6666666666666666,0.731,100,0.5,0.5,0.5,0.6666666666666666,0.49,100,0.5,False,True,True,validation_auroc_then_validation_balanced_accuracy,0.6589643389278325,0.8089047619047619,1000.0,0.47,0.5,1000.0
