candidate_key,probe_family,variable_id,variable,representation,layer_idx,layer_name,hidden_dim,regularization_c,train_accuracy,train_balanced_accuracy,train_f1,train_auroc,train_n,train_positive_rate,val_accuracy,val_balanced_accuracy,val_f1,val_auroc,val_n,val_positive_rate,test_accuracy,test_balanced_accuracy,test_f1,test_auroc,test_n,test_positive_rate,suspiciously_high_test_auroc,possible_overfit,weak_signal,selected_by,val_auroc_ci_lower,val_auroc_ci_upper,val_auroc_bootstrap_valid_samples,test_auroc_ci_lower,test_auroc_ci_upper,test_auroc_bootstrap_valid_samples
sentence_basis_changed|var=22|repr=final_token|layer=5,sentence_basis_changed,22,tense_prominence,final_token,5,layer_5,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.61,0.61,0.6548672566371682,0.7076,100,0.5,0.6,0.6,0.6551724137931034,0.6624000000000001,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.608963641658992,0.7999396135265701,1000.0,0.555598888888889,0.7644045833333333,1000.0
sentence_basis_changed|var=23|repr=mean_pooled|layer=14,sentence_basis_changed,23,aspect_and_event_structure,mean_pooled,14,layer_14,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.69,0.69,0.743801652892562,0.7084,100,0.5,0.44,0.44,0.5254237288135594,0.4696,100,0.5,False,True,True,validation_auroc_then_validation_balanced_accuracy,0.5998256951381953,0.8124025032938075,1000.0,0.3537169512708833,0.5837742803945251,1000.0
sentence_basis_changed|var=24|repr=final_token|layer=21,sentence_basis_changed,24,modality_and_mood,final_token,21,layer_21,1024,1.0,0.935,0.935,0.9336734693877551,0.991040625,800,0.5,0.58,0.58,0.27586206896551724,0.7656000000000001,100,0.5,0.61,0.6100000000000001,0.5806451612903226,0.6376000000000001,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.6729768719081837,0.8575058713925385,1000.0,0.5342161516217226,0.7450040463907521,1000.0
sentence_basis_changed|var=25|repr=mean_pooled|layer=10,sentence_basis_changed,25,epistemic_modality,mean_pooled,10,layer_10,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.56,0.56,0.3125,0.8031999999999999,100,0.5,0.64,0.64,0.47058823529411764,0.7236,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.703509963768116,0.8914308698815736,1000.0,0.6198381076568559,0.8177138042717086,1000.0
sentence_basis_changed|var=26|repr=final_token|layer=6,sentence_basis_changed,26,evidentiality,final_token,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.73,0.73,0.7272727272727273,0.772,100,0.5,0.5,0.5,0.46808510638297873,0.48279999999999995,100,0.5,False,True,True,validation_auroc_then_validation_balanced_accuracy,0.6678403493058667,0.8686007402838996,1000.0,0.3673504433497537,0.6046418567426971,1000.0
sentence_basis_changed|var=27|repr=final_token|layer=0,sentence_basis_changed,27,mirativity_stance_and_affect_marking,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.74,0.74,0.7111111111111111,0.8324000000000001,100,0.5,False,False,False,validation_auroc_then_validation_balanced_accuracy,0.9999999999999999,1.0,1000.0,0.7510866376755994,0.9045417465987196,1000.0
sentence_basis_changed|var=28|repr=mean_pooled|layer=4,sentence_basis_changed,28,negation_and_polarity_structure,mean_pooled,4,layer_4,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.64,0.64,0.6949152542372882,0.7568,100,0.5,0.65,0.65,0.7244094488188977,0.8272,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.6570215586234494,0.8498838401579016,1000.0,0.7448822373755843,0.9016209501576571,1000.0
sentence_basis_changed|var=29|repr=mean_pooled|layer=1,sentence_basis_changed,29,quantifier_scope_and_distributivity,mean_pooled,1,layer_1,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6,0.7142857142857143,0.922,100,0.5,0.76,0.76,0.7333333333333333,0.86,100,0.5,False,False,False,validation_auroc_then_validation_balanced_accuracy,0.8606754428120721,0.9691066704871837,1000.0,0.7910522417362746,0.9301496914867549,1000.0
sentence_basis_changed|var=30|repr=final_token|layer=15,sentence_basis_changed,30,conditional_and_counterfactual_marking,final_token,15,layer_15,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.58,0.3225806451612903,0.7192,100,0.5,0.57,0.5700000000000001,0.24561403508771928,0.7072,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.6133232323232323,0.8185593202798359,1000.0,0.5993392487304947,0.8032901368845502,1000.0
sentence_basis_changed|var=31|repr=final_token|layer=0,sentence_basis_changed,31,subordination_and_embedding,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,0.9999999999999999,800,0.5,1.0,1.0,1.0,1.0,100,0.5,0.25,0.25,0.4,0.5,100,0.5,False,False,True,validation_auroc_then_validation_balanced_accuracy,0.9999999999999999,1.0,1000.0,0.36363636363636365,0.6415431266846362,1000.0
sentence_basis_changed|var=32|repr=mean_pooled|layer=6,sentence_basis_changed,32,quotation_and_reported_speech_structure,mean_pooled,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.88,0.88,0.8666666666666667,0.9812,100,0.5,0.95,0.95,0.9514563106796117,0.998,100,0.5,True,False,False,validation_auroc_then_validation_balanced_accuracy,0.9511054750402577,0.9988091666666665,1000.0,0.9923874385287034,1.0,1000.0
sentence_basis_changed|var=33|repr=final_token|layer=6,sentence_basis_changed,33,discourse_relation_marking,final_token,6,layer_6,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.57,0.57,0.4266666666666667,0.6624,100,0.5,0.5,0.5,0.4791666666666667,0.4592,100,0.5,False,True,True,validation_auroc_then_validation_balanced_accuracy,0.5491084285581568,0.7640967143552537,1000.0,0.3504925582805952,0.5717239583333333,1000.0
sentence_basis_changed|var=34|repr=mean_pooled|layer=7,sentence_basis_changed,34,topic_comment_structure,mean_pooled,7,layer_7,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.71,0.71,0.6666666666666666,0.8872,100,0.5,0.58,0.58,0.27586206896551724,0.8855999999999999,100,0.5,False,False,False,validation_auroc_then_validation_balanced_accuracy,0.8117103949217181,0.9468678775858169,1000.0,0.8120840097402598,0.9527286187202154,1000.0
sentence_basis_changed|var=35|repr=final_token|layer=0,sentence_basis_changed,35,focus_and_given_new_marking,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.58,0.5800000000000001,0.5531914893617021,0.6275999999999999,100,0.5,0.87,0.87,0.8505747126436781,0.8976,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.5095855989515721,0.7363123993558776,1000.0,0.8226391693111232,0.961139375,1000.0
sentence_basis_changed|var=36|repr=final_token|layer=12,sentence_basis_changed,36,genericity_and_kind_level_reference,final_token,12,layer_12,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.75,0.75,0.7524752475247525,0.8364,100,0.5,0.75,0.75,0.6835443037974683,0.8064,100,0.5,False,True,False,validation_auroc_then_validation_balanced_accuracy,0.7559681471823587,0.9112965747397702,1000.0,0.710939090872067,0.8856720027406169,1000.0
sentence_basis_changed|var=37|repr=mean_pooled|layer=3,sentence_basis_changed,37,social_deixis_honorifics_status_encoding,mean_pooled,3,layer_3,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.87,0.87,0.8539325842696629,0.9456,100,0.5,0.66,0.6599999999999999,0.7068965517241379,0.5544,100,0.5,False,False,True,validation_auroc_then_validation_balanced_accuracy,0.898358693477391,0.9822866344605474,1000.0,0.4407457126207126,0.6707167678643116,1000.0
sentence_basis_changed|var=38|repr=mean_pooled|layer=22,sentence_basis_changed,38,speech_act_force_and_request_directness,mean_pooled,22,layer_22,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.82,0.8200000000000001,0.8235294117647058,0.8936,100,0.5,0.65,0.6499999999999999,0.6236559139784946,0.7192,100,0.5,False,False,False,validation_auroc_then_validation_balanced_accuracy,0.8161057692307693,0.9508140101467017,1000.0,0.610578081091931,0.8169608126200133,1000.0
sentence_basis_changed|var=39|repr=final_token|layer=0,sentence_basis_changed,39,deixis_and_perspective_anchoring,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.6,0.6000000000000001,0.6666666666666666,0.62,100,0.5,0.55,0.55,0.4827586206896552,0.5972000000000001,100,0.5,False,True,True,validation_auroc_then_validation_balanced_accuracy,0.5097985216118271,0.7246469900336864,1000.0,0.48727418271383793,0.698520034891669,1000.0
sentence_basis_changed|var=40|repr=final_token|layer=0,sentence_basis_changed,40,orthographic_and_tokenization_interface,final_token,0,layer_0,1024,1.0,1.0,1.0,1.0,1.0,800,0.5,0.5,0.5,0.6666666666666666,0.731,100,0.5,0.5,0.5,0.6666666666666666,0.49,100,0.5,False,True,True,validation_auroc_then_validation_balanced_accuracy,0.6531505613197188,0.8009466893315936,1000.0,0.4666525423728814,0.5,1000.0
